,MBERRCTRL,TOLVARNEWT,Ошибка материального баланса для компонента WATER                                             кг,MBERRLIM,Ср. давление в резервуаре [wpv]                                                         бар абс.,Текущие запасы воды в ОТЧ.РЕГ.                                                         тыс.ст.м3,Начальная масса компонента WATER                                                          млн.кг,Текущие запасы летучей нефти в ОТЧ.РЕГ.                                                    ст.м3,Текущая масса компонента WATER                                                            млн.кг,CHECKP,Начальные запасы летучей нефти в ОТЧ.РЕГ.                                                  ст.м3,Поровый объём при P(ref)                                                            тыс.пласт.м3,Поток компонента через границу региона WATER                                                  кг,MINNEWTIT,Характеристики,Коэффициент извлечения нефти (КИН)                                                             %,Ср. давление в резервуаре [whc]                                                         бар абс.,Начальные запасы воды в ОТЧ.РЕГ.                                                       тыс.ст.м3,Объём воды (пл.усл.)                                                                тыс.пласт.м3,TOLLIN,no.,Поровый объём (пл.усл.)                                                             тыс.пласт.м3,Начальные подвижные запасы воды в ОТЧ.РЕГ.                                             тыс.ст.м3,Ошибка материального баланса для компонента OIL                                               кг,num_blocks,Поток компонента через границу региона OIL                                                    кг,Текущие подвижные запасы воды в ОТЧ.РЕГ.                                               тыс.ст.м3,Ср. насыщенность нефти,Ср. насыщенность воды
616,1e-05,1e-05,-75.66,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,616,14336.84,9635.40,1.69,58,0.00,9632.18,0.124699,0.875211
617,0.0001,1e-05,-54.23,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,617,14336.84,9635.40,1.36,58,0.00,9632.18,0.124699,0.875211
618,0.0001,1e-05,-75.66,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,618,14336.84,9635.40,1.69,58,0.00,9632.18,0.124699,0.875211
619,0.001,1e-05,-54.23,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,619,14336.84,9635.40,1.36,58,0.00,9632.18,0.124699,0.875211
620,0.001,1e-05,-75.66,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,620,14336.84,9635.40,1.69,58,0.00,9632.18,0.124699,0.875211
621,1e-07,0.0001,-135.48,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,621,14336.84,9635.40,-40.33,58,0.00,9632.18,0.124699,0.875211
622,1e-07,0.0001,-288.23,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,622,14336.84,9635.40,20.00,58,0.00,9632.18,0.124699,0.875211
623,1e-06,0.0001,-250.39,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,623,14336.84,9635.40,735.13,58,0.00,9632.18,0.124699,0.875211
624,1e-06,0.0001,-218.41,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,624,14336.84,9635.40,788.11,58,0.00,9632.18,0.124699,0.875211
625,1e-05,0.0001,-271.91,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,625,14336.84,9635.40,488.43,58,0.00,9632.18,0.124698,0.875211
626,1e-05,0.0001,-1104.70,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.0005,626,14336.84,9635.40,560.05,58,0.00,9632.18,0.124698,0.875211
627,0.0001,0.0001,-271.91,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,627,14336.84,9635.40,488.43,58,0.00,9632.18,0.124698,0.875211
628,0.0001,0.0001,-1104.70,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.0005,628,14336.84,9635.40,560.05,58,0.00,9632.18,0.124698,0.875211
629,0.001,0.0001,-271.91,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,629,14336.84,9635.40,488.43,58,0.00,9632.18,0.124698,0.875211
630,0.001,0.0001,-1104.70,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.75,0.0005,630,14336.84,9635.40,560.05,58,0.00,9632.18,0.124698,0.875211
631,1e-07,0.0001,-1160.50,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,631,14336.84,9635.40,18.61,58,0.00,9632.18,0.124699,0.875211
632,1e-07,0.0001,-326.83,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,632,14336.84,9635.40,13.59,58,0.00,9632.18,0.124699,0.875211
633,1e-06,0.0001,64.64,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,633,14336.84,9635.40,3.20,58,0.00,9632.18,0.124699,0.875211
634,1e-06,0.0001,-305.56,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,634,14336.84,9635.40,15.82,58,0.00,9632.18,0.124699,0.875211
635,1e-05,0.0001,-193.69,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,635,14336.84,9635.40,-153.79,58,0.00,9632.18,0.124698,0.875211
636,1e-05,0.0001,-147.17,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,636,14336.84,9635.40,-72.19,58,0.00,9632.18,0.124698,0.875211
637,0.0001,0.0001,-193.69,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,637,14336.84,9635.40,-153.79,58,0.00,9632.18,0.124698,0.875211
638,0.0001,0.0001,-147.17,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,638,14336.84,9635.40,-72.19,58,0.00,9632.18,0.124698,0.875211
639,0.001,0.0001,-193.69,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,639,14336.84,9635.40,-153.79,58,0.00,9632.18,0.124698,0.875211
640,0.001,0.0001,-147.17,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,640,14336.84,9635.40,-72.19,58,0.00,9632.18,0.124698,0.875211
641,1e-07,0.001,-1166.85,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,641,14336.84,9635.40,13.59,58,0.00,9632.18,0.124699,0.875211
642,1e-07,0.001,-1024.99,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,642,14336.84,9635.40,142.69,58,0.00,9632.18,0.124699,0.875211
643,1e-06,0.001,-6046.43,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,643,14336.84,9635.40,8.23,58,0.00,9632.19,0.124699,0.875211
644,1e-06,0.001,-9482.88,2.0,389.01,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,644,14336.84,9635.40,779.19,58,0.00,9632.19,0.124699,0.875211
645,1e-05,0.001,-7689.82,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,645,14336.84,9635.40,17560.06,58,0.00,9632.19,0.124696,0.875211
646,1e-05,0.001,-10417.47,2.0,389.01,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,646,14336.84,9635.40,18667.13,58,0.00,9632.19,0.124696,0.875211
647,0.0001,0.001,-6314.95,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.74,12299.01,12547.76,0.0005,647,14336.84,9635.40,41836.86,58,0.00,9632.19,0.124692,0.875211
648,0.0001,0.001,-9234.71,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.74,12299.01,12547.76,0.0005,648,14336.84,9635.40,43244.52,58,0.00,9632.19,0.124692,0.875211
649,0.001,0.001,-6095.81,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.74,12299.01,12547.76,0.0005,649,14336.84,9635.40,61984.13,58,0.00,9632.19,0.124689,0.875211
650,0.001,0.001,-8550.25,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.73,12299.01,12547.76,0.0005,650,14336.84,9635.40,63531.56,58,0.00,9632.19,0.124689,0.875211
651,1e-07,0.001,-1187.19,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,651,14336.84,9635.40,-182.46,58,0.00,9632.18,0.124698,0.875211
652,1e-07,0.001,-1853.26,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,652,14336.84,9635.40,-135.81,58,0.00,9632.18,0.124699,0.875211
653,1e-06,0.001,-8111.44,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,653,14336.84,9635.40,-562.38,58,0.00,9632.19,0.124698,0.875211
654,1e-06,0.001,-9098.04,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,654,14336.84,9635.40,234.55,58,0.00,9632.19,0.124698,0.875211
655,1e-05,0.001,-7909.48,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,655,14336.84,9635.40,-585.72,58,0.00,9632.19,0.124699,0.875211
656,1e-05,0.001,-10912.22,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,656,14336.84,9635.40,-133.00,58,0.00,9632.19,0.124699,0.875211
657,0.0001,0.001,-7743.09,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,657,14336.84,9635.40,-554.42,58,0.00,9632.19,0.124699,0.875211
658,0.0001,0.001,-11129.82,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,658,14336.84,9635.40,179.04,58,0.00,9632.19,0.124699,0.875211
659,0.001,0.001,-7743.09,2.0,389.00,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,659,14336.84,9635.40,-554.42,58,0.00,9632.19,0.124699,0.875211
660,0.001,0.001,-11129.82,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,660,14336.84,9635.40,179.04,58,0.00,9632.19,0.124699,0.875211
661,1e-07,0.01,-963.37,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,661,14336.84,9635.40,124.88,58,0.00,9632.18,0.124699,0.875211
662,1e-07,0.01,-790.67,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,662,14336.84,9635.40,265.19,58,0.00,9632.18,0.124699,0.875211
663,1e-06,0.01,-14120.53,2.0,389.01,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,663,14336.84,9635.40,2343.84,58,0.00,9632.19,0.124699,0.875211
664,1e-06,0.01,-10994.34,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,664,14336.84,9635.40,3906.39,58,0.00,9632.19,0.124699,0.875211
665,1e-05,0.01,-7279.90,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.73,12299.01,12547.75,0.0005,665,14336.84,9635.40,31397.53,58,0.00,9632.18,0.124694,0.875210
666,1e-05,0.01,-6228.48,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.73,12299.01,12547.75,0.0005,666,14336.84,9635.40,33098.09,58,0.00,9632.18,0.124694,0.875211
667,0.0001,0.01,-5602.17,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.70,12299.01,12547.75,0.0005,667,14336.84,9635.40,113080.66,58,0.00,9632.18,0.124682,0.875210
668,0.0001,0.01,-4443.73,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.70,12299.01,12547.75,0.0005,668,14336.84,9635.40,115285.64,58,0.00,9632.18,0.124682,0.875211
669,0.001,0.01,-4247.31,2.0,389.01,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.13,382.61,12299.01,12547.75,0.0005,669,14336.84,9635.40,345738.90,58,0.00,9632.19,0.124658,0.875210
670,0.001,0.01,1739.72,2.0,388.99,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.14,382.65,12299.01,12547.75,0.0005,670,14336.83,9635.40,354317.43,58,0.00,9632.18,0.124656,0.875211
671,1e-07,0.01,-2247.81,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,671,14336.84,9635.40,-279.96,58,0.00,9632.18,0.124699,0.875211
672,1e-07,0.01,805.33,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,672,14336.84,9635.40,-231.90,58,0.00,9632.18,0.124699,0.875211
673,1e-06,0.01,-10803.68,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,673,14336.84,9635.40,-755.58,58,0.00,9632.19,0.124698,0.875211
674,1e-06,0.01,-10746.89,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,674,14336.84,9635.40,38.47,58,0.00,9632.19,0.124698,0.875211
675,1e-05,0.01,237.68,2.0,389.02,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,675,14336.85,9635.40,-14187.20,58,0.00,9632.19,0.124700,0.875210
676,1e-05,0.01,5949.07,2.0,389.01,12295.04,14193.06,0.00,14188.47,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.74,0.0005,676,14336.84,9635.40,-10149.14,58,0.00,9632.19,0.124700,0.875210
677,0.0001,0.01,-1250.62,2.0,389.02,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.77,12299.01,12547.75,0.0005,677,14336.85,9635.40,-14239.18,58,0.00,9632.19,0.124700,0.875210
678,0.0001,0.01,3361.54,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.74,0.0005,678,14336.85,9635.40,-10130.69,58,0.00,9632.19,0.124700,0.875210
679,0.001,0.01,-6690.74,2.0,389.02,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,679,14336.85,9635.40,-12625.02,58,0.00,9632.20,0.124700,0.875210
680,0.001,0.01,1976.28,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,680,14336.85,9635.40,-7344.08,58,0.00,9632.19,0.124700,0.875210
681,1e-07,0.1,-963.37,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,681,14336.84,9635.40,124.88,58,0.00,9632.18,0.124699,0.875211
682,1e-07,0.1,-790.67,2.0,389.00,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,682,14336.84,9635.40,265.19,58,0.00,9632.18,0.124699,0.875211
683,1e-06,0.1,-14120.53,2.0,389.01,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,683,14336.84,9635.40,2343.84,58,0.00,9632.19,0.124699,0.875211
684,1e-06,0.1,-10994.34,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,684,14336.84,9635.40,3906.39,58,0.00,9632.19,0.124699,0.875211
685,1e-05,0.1,-12582.30,2.0,389.01,12295.06,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.73,12299.01,12547.76,0.0005,685,14336.85,9635.40,30294.19,58,0.00,9632.19,0.124694,0.875211
686,1e-05,0.1,-13481.81,2.0,389.01,12295.06,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.73,12299.01,12547.76,0.0005,686,14336.85,9635.40,31150.30,58,0.00,9632.19,0.124694,0.875211
687,0.0001,0.1,-9342.10,2.0,389.01,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,,Месторождение,0.12,382.70,12299.01,12547.76,0.0005,687,14336.84,9635.40,111338.65,58,0.00,9632.19,0.124682,0.875210
688,0.0001,0.1,-15156.08,2.0,389.01,12295.06,14193.06,0.00,14188.50,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.12,382.71,12299.01,12547.76,0.0005,688,14336.85,9635.40,113255.17,58,0.00,9632.19,0.124682,0.875211
689,0.001,0.1,-4247.31,2.0,389.01,12295.05,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.13,382.61,12299.01,12547.75,0.0005,689,14336.84,9635.40,345738.90,58,0.00,9632.19,0.124658,0.875210
690,0.001,0.1,-7592.51,2.0,389.00,12295.05,14193.06,0.00,14188.49,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.13,382.65,12299.01,12547.75,0.0005,690,14336.84,9635.40,352370.09,58,0.00,9632.19,0.124656,0.875211
691,1e-07,0.1,-2247.81,2.0,389.00,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,691,14336.84,9635.40,-279.96,58,0.00,9632.18,0.124699,0.875211
692,1e-07,0.1,805.33,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,692,14336.84,9635.40,-231.90,58,0.00,9632.18,0.124699,0.875211
693,1e-06,0.1,-10803.68,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,693,14336.84,9635.40,-755.58,58,0.00,9632.19,0.124698,0.875211
694,1e-06,0.1,-10746.89,2.0,389.01,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.76,0.0005,694,14336.84,9635.40,38.47,58,0.00,9632.19,0.124698,0.875211
695,1e-05,0.1,237.68,2.0,389.02,12295.05,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,695,14336.85,9635.40,-14187.20,58,0.00,9632.19,0.124700,0.875210
696,1e-05,0.1,320.84,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.0005,696,14336.85,9635.40,-10336.57,58,0.00,9632.19,0.124700,0.875210
697,0.0001,0.1,10615.69,2.0,389.01,12295.04,14193.06,0.00,14188.47,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.77,12299.01,12547.75,0.0005,697,14336.84,9635.40,-14350.62,58,0.00,9632.19,0.124700,0.875210
698,0.0001,0.1,1097.22,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.75,0.0005,698,14336.85,9635.40,-11064.51,58,0.00,9632.19,0.124700,0.875210
699,0.001,0.1,-6690.74,2.0,389.02,12295.05,14193.06,0.00,14188.49,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.76,12299.01,12547.76,0.0005,699,14336.85,9635.40,-12625.02,58,0.00,9632.20,0.124700,0.875210
700,0.001,0.1,3790.67,2.0,389.01,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.76,12299.01,12547.75,0.0005,700,14336.85,9635.40,-10316.01,58,0.00,9632.19,0.124700,0.875210
701,1e-07,1e-05,-50.42,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,701,14336.84,9635.40,4.29,58,0.00,9632.18,0.124699,0.875211
702,1e-07,1e-05,-80.80,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,702,14336.84,9635.40,4.38,58,0.00,9632.18,0.124699,0.875211
703,1e-06,1e-05,-50.42,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,703,14336.84,9635.40,4.29,58,0.00,9632.18,0.124699,0.875211
704,1e-06,1e-05,-80.80,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,704,14336.84,9635.40,4.38,58,0.00,9632.18,0.124699,0.875211
705,1e-05,1e-05,-50.42,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,705,14336.84,9635.40,4.29,58,0.00,9632.18,0.124699,0.875211
706,1e-05,1e-05,-80.80,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,706,14336.84,9635.40,4.38,58,0.00,9632.18,0.124699,0.875211
707,0.0001,1e-05,-50.42,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,707,14336.84,9635.40,4.29,58,0.00,9632.18,0.124699,0.875211
708,0.0001,1e-05,-80.80,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,708,14336.84,9635.40,4.38,58,0.00,9632.18,0.124699,0.875211
709,0.001,1e-05,-50.42,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,709,14336.84,9635.40,4.29,58,0.00,9632.18,0.124699,0.875211
710,0.001,1e-05,-80.80,2.0,389.00,12295.04,14193.06,0.00,14188.48,1.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,710,14336.84,9635.40,4.38,58,0.00,9632.18,0.124699,0.875211
711,1e-07,1e-05,-40.74,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,711,14336.84,9635.40,3.50,58,0.00,9632.18,0.124699,0.875211
712,1e-07,1e-05,-51.69,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,712,14336.84,9635.40,4.07,58,0.00,9632.18,0.124699,0.875211
713,1e-06,1e-05,-82.82,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,713,14336.84,9635.40,6.52,58,0.00,9632.18,0.124699,0.875211
714,1e-06,1e-05,-81.54,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,714,14336.84,9635.40,6.97,58,0.00,9632.18,0.124699,0.875211
715,1e-05,1e-05,-82.82,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,715,14336.84,9635.40,6.52,58,0.00,9632.18,0.124699,0.875211
716,1e-05,1e-05,-81.54,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,716,14336.84,9635.40,6.97,58,0.00,9632.18,0.124699,0.875211
717,0.0001,1e-05,-82.82,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,,Месторождение,0.11,382.75,12299.01,12547.75,0.001,717,14336.84,9635.40,6.52,58,0.00,9632.18,0.124699,0.875211
718,0.0001,1e-05,-81.54,2.0,389.00,12295.04,14193.06,0.00,14188.48,2.0,0.00,14335.76,0.00,0.0,Месторождение,0.11,382.75,12299.01,12547.75,0.001,718,14336.84,9635.40,6.97,58,0.00,9632.18,0.124699,0.875211
